enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,cdi_round,experience_group,training_ten_hours
334,114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,45,0.0,0.9,<5,40
3176,75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,7,0.0,0.9,>20,0
12993,173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,17,0.0,0.9,16-20,0
11100,150,0.698,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,no info,no info,4,20,0.0,0.7,>20,0
18192,102,0.804,no info,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,1,35,0.0,0.8,5-10,0
21723,71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Funded Startup,1,22,0.0,0.9,11-15,0
21616,21,0.624,no info,Has relevent experience,no_enrollment,Graduate,Other,12,50-99,Pvt Ltd,>4,25,1.0,0.6,11-15,0
17427,65,0.802,no info,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,1,102,0.0,0.8,5-10,80
27426,103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,no info,no info,1,184,1.0,0.9,<5,160
1231,16,0.91,no info,Has relevent experience,no_enrollment,Graduate,STEM,14,no info,no info,1,51,0.0,0.9,11-15,40
15610,26,0.698,no info,No relevent experience,Full time course,Graduate,STEM,4,<10,Public Sector,never,272,0.0,0.7,<5,240
22328,19,0.682,Male,No relevent experience,Part time course,Graduate,STEM,6,100-500,Public Sector,1,110,0.0,0.7,5-10,80
16687,103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,>4,18,1.0,0.9,11-15,0
577,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,29,0.0,0.9,5-10,0
27643,37,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,1,29,0.0,0.8,11-15,0
1394,10,0.895,Male,No relevent experience,Full time course,Graduate,STEM,7,<10,Funded Startup,4,22,0.0,0.9,5-10,0
5406,160,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,never,34,0.0,0.9,5-10,0
14798,102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,no info,no info,1,21,0.0,0.8,11-15,0
17678,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,>4,198,1.0,0.9,>20,160
24432,65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,1,26,0.0,0.8,<5,0
19870,11,0.55,no info,Has relevent experience,Full time course,High School,no info,3,no info,no info,1,268,1.0,0.6,<5,240
7354,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,8,0.0,0.9,>20,0
30914,160,0.92,Other,Has relevent experience,Full time course,Masters,STEM,6,10/49,Pvt Ltd,1,21,0.0,0.9,5-10,0
28066,98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,1,116,0.0,0.9,11-15,80
13161,16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,52,0.0,0.9,5-10,40
20465,50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Funded Startup,2,30,0.0,0.9,5-10,0
31552,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,8,0.0,0.9,5-10,0
32804,149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Early Stage Startup,1,84,0.0,0.7,11-15,80
6903,21,0.624,no info,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,3,18,0.0,0.6,<5,0
22831,114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,500-999,Pvt Ltd,3,59,0.0,0.9,16-20,40
27198,103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,1,112,0.0,0.9,11-15,80
27301,21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,>4,49,1.0,0.6,5-10,40
17947,83,0.923,Male,Has relevent experience,no_enrollment,Primary School,no info,10,no info,no info,>4,23,0.0,0.9,5-10,0
26659,65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,70,0.0,0.8,11-15,40
27075,136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,2,9,0.0,0.9,5-10,0
14335,42,0.563,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,2,100,1.0,0.6,5-10,80
10738,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,1,5,0.0,0.9,>20,0
27827,173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,19,1.0,0.9,<5,0
22951,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,2,20,0.0,0.9,<5,0
15313,99,0.915,Female,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,>4,19,0.0,0.9,16-20,0
32469,103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,30,0.0,0.9,16-20,0
1782,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,20,0.0,0.9,>20,0
13408,21,0.624,no info,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Pvt Ltd,1,26,0.0,0.6,5-10,0
14454,21,0.624,Male,No relevent experience,Full time course,High School,no info,1,<10,Pvt Ltd,1,64,0.0,0.6,<5,40
32349,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,61,0.0,0.9,>20,40
26566,16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,no info,no info,1,9,0.0,0.9,11-15,0
33070,36,0.893,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,>4,78,0.0,0.9,>20,40
21654,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,87,0.0,0.9,<5,80
5327,16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,17,0.0,0.9,16-20,0
2959,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,76,0.0,0.9,>20,40
23377,90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Public Sector,3,24,0.0,0.7,>20,0
22386,21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,18,no info,no info,never,72,1.0,0.6,16-20,40
31718,114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,<10,Pvt Ltd,4,40,0.0,0.9,16-20,40
9661,21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,51,0.0,0.6,11-15,40
15035,57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,66,0.0,0.9,5-10,40
4456,21,0.624,no info,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Early Stage Startup,1,32,1.0,0.6,5-10,0
32754,21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,4,160,1.0,0.6,5-10,160
10125,103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,2,100-500,NGO,1,7,0.0,0.9,<5,0
5423,102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,25,1.0,0.8,>20,0
7093,114,0.926,no info,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,3,78,0.0,0.9,>20,40
18989,21,0.624,Male,No relevent experience,Full time course,High School,no info,3,no info,no info,never,62,0.0,0.6,<5,40
9539,36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,1,37,0.0,0.9,16-20,0
22327,16,0.91,Male,No relevent experience,Full time course,Masters,STEM,1,no info,Public Sector,1,46,0.0,0.9,<5,40
9071,61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,17,0.0,0.9,5-10,0
1037,10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,2,14,0.0,0.9,16-20,0
24985,23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,154,0.0,0.9,11-15,120
17462,103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,20,0.0,0.9,>20,0
1758,21,0.624,no info,No relevent experience,Full time course,Masters,STEM,3,no info,Pvt Ltd,never,30,0.0,0.6,<5,0
13184,7,0.647,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,54,0.0,0.6,5-10,40
1383,16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,96,0.0,0.9,>20,80
15573,36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,13,0.0,0.9,11-15,0
12368,152,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Funded Startup,>4,106,0.0,0.7,16-20,80
18430,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,316,1.0,0.6,5-10,280
19305,136,0.897,Male,No relevent experience,Full time course,Masters,STEM,4,50-99,Funded Startup,1,11,0.0,0.9,<5,0
29173,23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,4,10/49,Pvt Ltd,1,92,0.0,0.9,<5,80
33203,103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,40,0.0,0.9,11-15,40
14228,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,4,0.0,0.9,<5,0
17986,16,0.91,no info,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,1,86,0.0,0.9,5-10,80
17602,100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,no info,1,65,0.0,0.9,5-10,40
10218,104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,NGO,1,12,0.0,0.9,>20,0
20645,114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,52,0.0,0.9,11-15,40
23818,138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,no info,no info,3,48,0.0,0.8,>20,40
26586,74,0.579,no info,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Public Sector,3,10,0.0,0.6,5-10,0
53,16,0.91,no info,No relevent experience,Full time course,High School,no info,7,no info,Pvt Ltd,never,33,0.0,0.9,5-10,0
12838,57,0.866,no info,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,2,44,0.0,0.9,5-10,40
4858,33,0.4479999999999999,no info,No relevent experience,Part time course,Masters,Other,2,<10,NGO,1,23,1.0,0.4,<5,0
16380,21,0.624,no info,Has relevent experience,Full time course,Graduate,STEM,<1,<10,NGO,>4,18,1.0,0.6,<5,0
468,104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,2,100,0.0,0.9,5-10,80
8033,16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,4,10/49,no info,1,126,1.0,0.9,<5,120
16055,36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,127,0.0,0.9,5-10,120
2988,16,0.91,no info,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,8,0.0,0.9,<5,0
30440,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,24,0.0,0.9,<5,0
8382,21,0.624,no info,Has relevent experience,no_enrollment,High School,no info,9,50-99,Pvt Ltd,>4,6,0.0,0.6,5-10,0
24790,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,Humanities,>20,no info,no info,>4,42,1.0,0.9,>20,40
32814,102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,22,0.0,0.8,11-15,0
6466,21,0.624,no info,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,39,0.0,0.6,<5,0
12080,102,0.804,no info,No relevent experience,Full time course,Graduate,STEM,7,no info,no info,never,11,1.0,0.8,5-10,0
28954,103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,1,no info,no info,1,39,1.0,0.9,<5,0
722,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,NGO,4,157,0.0,0.9,16-20,120
23282,21,0.624,Male,No relevent experience,Full time course,High School,no info,1,no info,no info,never,9,1.0,0.6,<5,0
19337,21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,2,46,1.0,0.6,5-10,40
1996,165,0.903,Female,Has relevent experience,no_enrollment,Masters,Arts,7,500-999,no info,1,96,1.0,0.9,5-10,80
18890,21,0.624,Female,No relevent experience,no_enrollment,Graduate,Other,1,no info,no info,1,78,1.0,0.6,<5,40
16643,71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,82,0.0,0.9,11-15,80
31825,21,0.624,Male,Has relevent experience,Full time course,Graduate,Other,11,500-999,Pvt Ltd,3,34,0.0,0.6,11-15,0
21695,45,0.89,no info,No relevent experience,Full time course,Graduate,STEM,4,no info,no info,2,86,1.0,0.9,<5,80
22041,103,0.92,no info,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,NGO,4,22,0.0,0.9,>20,0
8912,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,4,73,0.0,0.9,5-10,40
13540,16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,>4,100,0.0,0.9,5-10,80
19569,144,0.84,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,1,6,1.0,0.8,<5,0
15069,103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,19,50-99,Funded Startup,1,7,1.0,0.9,16-20,0
16726,67,0.855,no info,No relevent experience,no_enrollment,Masters,Humanities,14,100-500,Pvt Ltd,2,84,1.0,0.9,11-15,80
3462,103,0.92,Male,No relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,7,1.0,0.9,<5,0
2475,65,0.802,no info,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,1,4,0.0,0.8,5-10,0
19708,16,0.91,Male,No relevent experience,no_enrollment,Graduate,Business Degree,3,10000+,no info,1,157,0.0,0.9,<5,120
17848,23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,1,61,0.0,0.9,5-10,40
30082,75,0.939,Male,Has relevent experience,Full time course,Graduate,STEM,8,1000-4999,Public Sector,4,43,1.0,0.9,5-10,40
28720,103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,10/49,Pvt Ltd,1,332,0.0,0.9,<5,320
11928,160,0.92,Female,Has relevent experience,no_enrollment,Graduate,No Major,4,<10,Pvt Ltd,1,34,0.0,0.9,<5,0
13815,21,0.624,Male,Has relevent experience,no_enrollment,High School,no info,4,no info,no info,never,68,1.0,0.6,<5,40
19388,21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,never,24,1.0,0.6,<5,0
26846,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Funded Startup,1,25,1.0,0.6,5-10,0
24346,36,0.893,Male,No relevent experience,no_enrollment,Graduate,STEM,1,no info,no info,never,25,0.0,0.9,<5,0
32287,100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,6,no info,Pvt Ltd,never,61,0.0,0.9,5-10,40
14617,23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,17,0.0,0.9,>20,0
3629,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,2,66,0.0,0.9,5-10,40
4604,16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,1,20,0.0,0.9,11-15,0
13585,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,>4,35,0.0,0.9,16-20,0
28919,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,Pvt Ltd,4,66,0.0,0.9,>20,40
11546,65,0.802,Male,Has relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,2,40,0.0,0.8,5-10,40
6807,103,0.92,Male,No relevent experience,no_enrollment,High School,no info,4,no info,no info,never,47,0.0,0.9,<5,40
11493,14,0.698,no info,No relevent experience,Full time course,High School,no info,2,no info,no info,never,6,0.0,0.7,<5,0
10358,136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,6,no info,no info,1,10,1.0,0.9,5-10,0
23195,103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,10,10000+,Pvt Ltd,>4,124,0.0,0.9,5-10,120
30654,21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,1,10,1.0,0.6,<5,0
15933,16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,5,5000-9999,Pvt Ltd,1,77,0.0,0.9,5-10,40
32185,21,0.624,no info,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,1,168,1.0,0.6,5-10,160
20364,158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,9,0.0,0.8,<5,0
30929,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,no info,1,88,1.0,0.6,5-10,80
2680,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,56,0.0,0.9,<5,40
6791,40,0.7759999999999999,no info,Has relevent experience,no_enrollment,Graduate,Humanities,9,<10,Pvt Ltd,1,155,0.0,0.8,5-10,120
17458,101,0.5579999999999999,no info,No relevent experience,no_enrollment,Masters,Humanities,4,no info,no info,1,46,1.0,0.6,<5,40
7206,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,no info,no info,>4,32,1.0,0.9,>20,0
24257,101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,3,50-99,Pvt Ltd,>4,67,1.0,0.6,<5,40
4389,103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,no info,no info,1,11,0.0,0.9,5-10,0
22384,103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,1,<10,Early Stage Startup,1,73,0.0,0.9,<5,40
13134,160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,1,46,0.0,0.9,>20,40
33092,16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,6,no info,no info,never,84,0.0,0.9,5-10,80
12244,75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,no info,no info,1,51,1.0,0.9,>20,40
297,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,7,no info,no info,>4,135,0.0,0.9,5-10,120
5919,16,0.91,no info,Has relevent experience,no_enrollment,Masters,Humanities,3,50-99,Pvt Ltd,2,139,1.0,0.9,<5,120
14744,114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,11,50-99,Pvt Ltd,1,77,0.0,0.9,11-15,40
15509,114,0.926,Male,Has relevent experience,Full time course,High School,no info,10,100-500,Pvt Ltd,>4,46,0.0,0.9,5-10,40
9299,71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,no info,Pvt Ltd,1,36,0.0,0.9,<5,0
31490,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,no info,1,101,0.0,0.6,5-10,80
9294,133,0.742,no info,Has relevent experience,Part time course,Graduate,STEM,10,100-500,Pvt Ltd,1,7,0.0,0.7,5-10,0
27292,103,0.92,no info,No relevent experience,Full time course,Graduate,STEM,3,<10,Public Sector,1,23,0.0,0.9,<5,0
25782,103,0.92,Male,No relevent experience,Full time course,Graduate,Business Degree,3,no info,no info,1,58,0.0,0.9,<5,40
31185,97,0.925,Male,No relevent experience,no_enrollment,Graduate,No Major,3,no info,no info,3,79,1.0,0.9,<5,40
23114,160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,no info,2,92,0.0,0.9,>20,80
28105,107,0.518,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,NGO,1,19,0.0,0.5,5-10,0
20284,103,0.92,no info,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,54,0.0,0.9,>20,40
14656,70,0.698,no info,Has relevent experience,Full time course,Graduate,STEM,4,no info,no info,1,11,1.0,0.7,<5,0
16012,159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,1,28,0.0,0.8,16-20,0
26007,103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Public Sector,1,19,0.0,0.9,5-10,0
3930,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,24,0.0,0.9,5-10,0
32849,126,0.479,Male,No relevent experience,Full time course,Graduate,STEM,10,no info,no info,>4,35,1.0,0.5,5-10,0
15007,102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,12,0.0,0.8,>20,0
23506,21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,no info,no info,1,57,1.0,0.6,<5,40
22334,89,0.925,no info,No relevent experience,Full time course,Graduate,STEM,6,1000-4999,Public Sector,1,4,0.0,0.9,5-10,0
488,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,3,32,0.0,0.9,5-10,0
31491,159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,5,no info,no info,2,94,0.0,0.8,5-10,80
21863,46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,97,0.0,0.8,5-10,80
10133,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,2,74,0.0,0.9,5-10,40
10346,103,0.92,no info,Has relevent experience,Full time course,Masters,STEM,>20,100-500,NGO,1,32,0.0,0.9,>20,0
11908,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Public Sector,3,110,1.0,0.9,>20,80
9529,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,no info,no info,never,98,1.0,0.9,<5,80
11586,176,0.764,Male,No relevent experience,Full time course,High School,no info,2,no info,no info,1,104,0.0,0.8,<5,80
22847,100,0.887,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,NGO,1,160,0.0,0.9,5-10,160
12930,73,0.754,no info,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,4,83,1.0,0.8,16-20,80
27325,16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,1,5000-9999,Pvt Ltd,1,34,0.0,0.9,<5,0
18809,103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,>4,20,1.0,0.9,>20,0
16538,65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,32,0.0,0.8,11-15,0
18930,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,17,0.0,0.9,5-10,0
23181,100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,3,no info,no info,never,25,1.0,0.9,<5,0
11366,70,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,no info,2,124,0.0,0.7,<5,120
17727,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,48,0.0,0.9,>20,40
21109,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,152,0.0,0.9,11-15,120
3321,16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,8,0.0,0.9,>20,0
30422,59,0.775,Male,Has relevent experience,Part time course,Graduate,STEM,>20,5000-9999,Public Sector,1,44,0.0,0.8,>20,40
7818,114,0.926,Male,Has relevent experience,Part time course,High School,no info,20,100-500,Pvt Ltd,>4,78,0.0,0.9,16-20,40
18567,28,0.939,Male,No relevent experience,Full time course,High School,no info,3,10000+,Pvt Ltd,1,41,0.0,0.9,<5,40
30762,21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,1,<10,Early Stage Startup,1,182,1.0,0.6,<5,160
6683,21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,>4,8,0.0,0.6,5-10,0
15386,21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,2,43,0.0,0.6,<5,40
4220,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,4,23,1.0,0.9,5-10,0
12046,21,0.624,Male,No relevent experience,no_enrollment,High School,no info,2,no info,no info,never,102,1.0,0.6,<5,80
4467,21,0.624,no info,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Pvt Ltd,1,91,1.0,0.6,5-10,80
28922,104,0.924,Male,Has relevent experience,no_enrollment,Masters,Other,9,100-500,Pvt Ltd,4,7,0.0,0.9,5-10,0
14746,149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,no info,no info,1,56,0.0,0.7,11-15,40
28896,104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,never,8,0.0,0.9,5-10,0
5435,99,0.915,Male,No relevent experience,Full time course,High School,no info,4,no info,no info,1,113,0.0,0.9,<5,80
29802,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,1,95,0.0,0.9,>20,80
30059,21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,2,155,0.0,0.6,5-10,120
27316,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,2,0.0,0.9,>20,0
19874,103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,500-999,Pvt Ltd,1,61,0.0,0.9,<5,40
31866,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,216,0.0,0.9,5-10,200
4795,103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,10000+,Pvt Ltd,1,52,0.0,0.9,>20,40
32532,114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,2,35,0.0,0.9,11-15,0
14304,73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,1,72,0.0,0.8,>20,40
33287,21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,<1,no info,no info,never,64,1.0,0.6,<5,40
26618,155,0.556,Male,Has relevent experience,Part time course,Masters,STEM,2,10000+,Pvt Ltd,1,69,1.0,0.6,<5,40
